date,open,high,low,close,volume
2024-09-18,4.501,4.52,4.485,4.488,120358.0
2024-09-19,4.4965,4.499,4.479,4.4845,355740.0
2024-09-20,4.494,4.4981,4.4735,4.4845,403613.0
2024-09-23,4.4835,4.4895,4.475,4.4805,548148.0
2024-09-24,4.49,4.497,4.479,4.4945,400936.0
2024-09-25,4.49,4.5065,4.483,4.483,834629.0
2024-09-26,4.5,4.5,4.48,4.4865,258751.0
2024-09-27,4.5,4.5045,4.4865,4.4885,539526.0
2024-09-30,4.517,4.517,4.488,4.4915,558568.0
2024-10-01,4.503,4.504,4.4805,4.493,661231.0
2024-10-02,4.494,4.494,4.462,4.4635,444602.0
2024-10-03,4.4835,4.4835,4.45,4.459,700950.0
2024-10-04,4.4695,4.4695,4.4075,4.4075,1112314.0
2024-10-07,4.426,4.426,4.401,4.405,1078319.0
2024-10-08,4.424,4.4495,4.398,4.4055,1168153.0
2024-10-09,4.425,4.425,4.3955,4.3965,403344.0
2024-10-10,4.432,4.432,4.39,4.399,1211853.0
2024-10-11,4.4,4.4205,4.386,4.4005,149520.0
2024-10-14,4.416,4.416,4.3815,4.3815,435095.0
2024-10-15,4.4075,4.4075,4.3865,4.397,1031016.0
2024-10-16,4.419,4.419,4.4,4.409,394438.0
2024-10-17,4.398,4.4055,4.381,4.391,3085829.0
2024-10-18,4.392,4.4015,4.386,4.396,43551.0
2024-10-21,4.399,4.399,4.3655,4.3655,945307.0
2024-10-22,4.368,4.3785,4.354,4.3625,129848.0
2024-10-23,4.35,4.3535,4.33,4.3475,80154.0
2024-10-24,4.37,4.37,4.3525,4.357,21957.0
2024-10-25,4.3795,4.3795,4.357,4.3625,160518.0
2024-10-28,4.3395,4.3555,4.338,4.3475,156801.0
2024-10-29,4.356,4.356,4.326,4.3385,226026.0
2024-10-30,4.3645,4.3645,4.3405,4.3505,141522.0
2024-10-31,4.346,4.42,4.3315,4.347,232414.0
2024-11-01,4.35,4.365,4.3305,4.34,336561.0
2024-11-04,4.36,4.361,4.344,4.352,2067509.0
2024-11-05,4.384,4.384,4.3405,4.346,489392.0
2024-11-06,4.337,4.3415,4.296,4.3005,356040.0
2024-11-07,4.3245,4.341,4.303,4.3385,564830.0
2024-11-08,4.3545,4.3545,4.333,4.3405,1057360.0
2024-11-11,4.35,4.35,4.3135,4.3175,677102.0
2024-11-12,4.2905,4.321,4.2905,4.302,415737.0
2024-11-13,4.302,4.313,4.286,4.29,238279.0
2024-11-14,4.2995,4.2995,4.262,4.2965,1823170.0
2024-11-15,4.302,4.302,4.274,4.282,359302.0
2024-11-18,4.3,4.3,4.2725,4.28,673252.0
2024-11-19,4.314,4.314,4.284,4.3,255384.0
2024-11-20,4.3135,4.3135,4.2815,4.282,334542.0
2024-11-21,4.309,4.309,4.283,4.283,500721.0
2024-11-22,4.2635,4.293,4.2635,4.274,181691.0
2024-11-25,4.3,4.3175,4.285,4.3105,307342.0
2024-11-26,4.3285,4.3285,4.3,4.3,373154.0
2024-11-27,4.3385,4.343,4.32,4.343,167969.0
2024-11-28,4.314,4.354,4.314,4.34,254478.0
2024-11-29,4.376,4.376,4.3465,4.359,845884.0
2024-12-02,4.355,4.363,4.336,4.357,407334.0
2024-12-03,4.364,4.369,4.345,4.3515,102852.0
2024-12-04,4.3465,4.357,4.333,4.3495,396432.0
2024-12-05,4.3605,4.3635,4.351,4.362,68186.0
2024-12-06,4.37,4.38,4.347,4.375,1951297.0
2024-12-09,4.374,4.374,4.3615,4.3625,267125.0
2024-12-10,4.3765,4.3765,4.341,4.3565,323695.0
2024-12-11,4.3665,4.3665,4.3425,4.346,241556.0
2024-12-12,4.34,4.3455,4.3295,4.3305,316329.0
2024-12-13,4.331,4.343,4.31,4.31,176796.0
2024-12-16,4.32,4.3345,4.309,4.3125,439589.0
2024-12-17,4.3325,4.3325,4.3045,4.3055,95859.0
2024-12-18,4.3355,4.399,4.3025,4.312,201826.0
2024-12-19,4.2725,4.2755,4.2505,4.271,1277705.0
2024-12-20,4.28,4.2855,4.2605,4.2715,179968.0
2024-12-23,4.271,4.2795,4.261,4.2725,1003016.0
2024-12-24,4.2825,4.293,4.25,4.2675,159976.0
2024-12-27,4.2985,4.2985,4.252,4.2725,169846.0
2024-12-30,4.28,4.28,4.24,4.2585,363508.0
2024-12-31,4.2975,4.2975,4.259,4.2765,49153.0
2025-01-02,4.3,4.3,4.252,4.2575,149658.0
2025-01-03,4.2765,4.2765,4.248,4.2565,128830.0
2025-01-06,4.2695,4.2715,4.245,4.2515,661346.0
2025-01-07,4.2515,4.277,4.2361,4.2375,371367.0
2025-01-08,4.254,4.254,4.2165,4.231,726454.0
2025-01-09,4.207,4.239,4.204,4.229,68732.0
2025-01-10,4.24,4.24,4.1975,4.208,477764.0
2025-01-13,4.21,4.21,4.184,4.184,4803771.0
2025-01-14,4.2205,4.2205,4.195,4.202,556189.0
2025-01-15,4.1955,4.2435,4.1955,4.2365,167383.0
2025-01-16,4.169,4.185,4.1565,4.185,177377.0
2025-01-17,4.19,4.1925,4.1745,4.178,128689.0
2025-01-20,4.1785,4.2015,4.173,4.191,259288.0
2025-01-21,4.191,4.216,4.1865,4.196,805037.0
2025-01-22,4.21,4.216,4.1985,4.206,483413.0
2025-01-23,4.2025,4.2028,4.188,4.197,1161745.0
2025-01-24,4.2235,4.2235,4.1995,4.215,1529893.0
2025-01-27,4.229,4.24,4.215,4.2355,969171.0
2025-01-28,4.234,4.238,4.209,4.21,199129.0
2025-01-29,4.236,4.236,4.2095,4.2095,40489.0
2025-01-30,4.239,4.239,4.2185,4.229,157979.0
2025-01-31,4.2395,4.2395,4.211,4.2275,2088626.0
2025-02-03,4.2165,4.22,4.1825,4.21,878678.0
2025-02-04,4.2285,4.2315,4.189,4.2315,1673341.0
2025-02-05,4.255,4.2585,4.235,4.2585,563149.0
2025-02-06,4.2305,4.2635,4.2305,4.25,33635.0
2025-02-07,4.26,4.268,4.2295,4.235,80742.0
2025-02-10,4.2325,4.24,4.226,4.236,858771.0
2025-02-11,4.228,4.2315,4.211,4.22,150705.0
2025-02-12,4.2395,4.2395,4.1995,4.209,140238.0
2025-02-13,4.223,4.2415,4.2175,4.2415,111297.0
2025-02-14,4.24,4.2665,4.2265,4.2665,82896.0
2025-02-17,4.26,4.26,4.243,4.245,181487.0
2025-02-18,4.245,4.2575,4.239,4.2495,51490.0
2025-02-19,4.2495,4.2495,4.226,4.226,246356.0
2025-02-20,4.2405,4.261,4.238,4.252,220207.0
2025-02-21,4.252,4.2725,4.2495,4.2605,345482.0
2025-02-24,4.26,4.2865,4.2585,4.2655,140289.0
2025-02-25,4.2705,4.2905,4.255,4.278,193155.0
2025-02-26,4.2995,4.2995,4.278,4.2855,920104.0
2025-02-27,4.282,4.2995,4.2635,4.2635,766187.0
2025-02-28,4.292,4.294,4.2635,4.2745,408493.0
2025-03-03,4.2735,4.299,4.267,4.282,582282.0
2025-03-04,4.3,4.309,4.29,4.2965,305263.0
2025-03-05,4.291,4.3095,4.2855,4.301,238105.0
2025-03-06,4.292,4.3025,4.2842,4.296,116307.0
2025-03-07,4.301,4.3365,4.3,4.31,1378899.0
2025-03-10,4.31,4.3125,4.29,4.3055,641300.0
2025-03-11,4.314,4.339,4.299,4.302,295209.0
2025-03-12,4.2955,4.302,4.2855,4.289,214245.0
2025-03-13,4.291,4.309,4.28,4.294,1039101.0
2025-03-14,4.294,4.307,4.2815,4.296,131974.0
2025-03-17,4.3095,4.313,4.287,4.31,192701.0
2025-03-18,4.323,4.323,4.29,4.31,3662095.0
2025-03-19,4.284,4.323,4.284,4.303,425120.0
2025-03-20,4.311,4.3275,4.3055,4.308,478383.0
2025-03-21,4.326,4.326,4.298,4.303,801591.0
2025-03-24,4.303,4.3095,4.2825,4.287,393584.0
2025-03-25,4.273,4.2955,4.273,4.2945,293936.0
2025-03-26,4.286,4.3035,4.279,4.287,208326.0
2025-03-27,4.2955,4.2955,4.268,4.2795,186371.0
2025-03-28,4.304,4.304,4.282,4.3025,327360.0
2025-03-31,4.35,4.35,4.3015,4.3015,140601.0
2025-04-01,4.2835,4.322,4.2835,4.3145,391778.0
2025-04-02,4.316,4.3315,4.3095,4.3095,737375.0
2025-04-03,4.3385,4.393,4.3385,4.3715,788532.0
2025-04-04,4.335,4.413,4.335,4.381,275472.0
2025-04-07,4.38,4.3995,4.3165,4.321,3784391.0
2025-04-08,4.35,4.356,4.3015,4.3085,368726.0
2025-04-09,4.308,4.333,4.28,4.3015,1542257.0
2025-04-10,4.323,4.38,4.3025,4.3495,523298.0
2025-04-11,4.37,4.3785,4.3215,4.3405,1038239.0
2025-04-14,4.3725,4.3875,4.353,4.376,1007252.0
2025-04-15,4.39,4.39,4.365,4.382,98739.0
2025-04-16,4.39,4.3995,4.3835,4.3955,572713.0
2025-04-17,4.3995,4.4105,4.3835,4.404,327759.0
2025-04-22,4.401,4.415,4.3765,4.415,1197985.0
2025-04-23,4.375,4.429,4.375,4.3945,464584.0
2025-04-24,4.3945,4.412,4.3905,4.3985,1841311.0
2025-04-25,4.424,4.424,4.3845,4.4025,768441.0
2025-04-28,4.4065,4.422,4.3875,4.419,480304.0
2025-04-29,4.445,4.445,4.405,4.433,706639.0
2025-04-30,4.4295,4.452,4.419,4.4195,2232968.0
2025-05-01,4.417,4.445,4.4005,4.426,599919.0
2025-05-02,4.425,4.429,4.403,4.4075,414457.0
2025-05-06,4.402,4.413,4.397,4.409,329597.0
2025-05-07,4.433,4.8,4.4095,4.42,323625.0
2025-05-08,4.431,4.431,4.39,4.4005,345400.0
2025-05-09,4.3995,4.401,4.377,4.396,161064.0
2025-05-12,4.3725,4.396,4.341,4.3455,747021.0
2025-05-13,4.3455,4.369,4.3455,4.354,614613.0
2025-05-14,4.368,4.378,4.3525,4.3595,337711.0
2025-05-15,4.379,4.379,4.3535,4.371,196611.0
2025-05-16,4.405,4.405,4.3665,4.3745,403998.0
2025-05-19,4.386,4.3895,4.361,4.3785,237742.0
2025-05-20,4.398,4.398,4.365,4.3755,107544.0
2025-05-21,4.38,4.3915,4.3685,4.388,63340.0
2025-05-22,4.39,4.39,4.361,4.3735,139747.0
2025-05-23,4.385,4.4065,4.3655,4.3885,128202.0
2025-05-27,4.4,4.4285,4.398,4.4035,896756.0
2025-05-28,4.4035,4.4175,4.3775,4.396,106856.0
2025-05-29,4.4005,4.417,4.3775,4.417,467404.0
2025-05-30,4.4135,4.439,4.4015,4.4145,392977.0
2025-06-02,4.4435,4.4465,4.4175,4.4185,523470.0
2025-06-03,4.428,4.4445,4.4162,4.4175,1985802.0
2025-06-04,4.42,4.439,4.41,4.4385,1926265.0
2025-06-05,4.459,4.462,4.4065,4.4325,86165.0
2025-06-06,4.4395,4.4395,4.412,4.4185,620792.0
2025-06-09,4.4205,4.4375,4.407,4.4235,2887409.0
2025-06-10,4.418,4.4335,4.418,4.4225,849306.0
2025-06-11,4.438,4.44,4.4175,4.436,81993.0
2025-06-12,4.4495,4.4745,4.4305,4.468,815503.0
2025-06-13,4.4635,4.466,4.444,4.4475,172986.0
2025-06-16,4.45,4.4625,4.4405,4.4495,244997.0
2025-06-17,4.462,4.4745,4.441,4.4515,9376420.0
2025-06-18,4.438,4.457,4.428,4.4515,1902989.0
2025-06-19,4.446,4.4555,4.4335,4.4355,164580.0
2025-06-20,4.449,4.468,4.427,4.4435,143311.0
2025-06-23,4.4355,4.4575,4.419,4.4575,423252.0
2025-06-24,4.458,4.483,4.454,4.472,1819318.0
2025-06-25,4.4925,4.5025,4.459,4.4695,1782660.0
2025-06-26,4.499,4.4995,4.4735,4.493,218288.0
2025-06-27,4.5,4.5,4.4835,4.488,119635.0
2025-06-30,4.496,4.4995,4.491,4.496,392959.0
2025-07-01,4.5105,4.5255,4.5005,4.5065,490511.0
2025-07-02,4.5055,4.515,4.4875,4.4995,3492568.0
2025-07-03,4.5085,4.516,4.48,4.4965,586989.0
2025-07-04,4.522,4.5235,4.495,4.495,352544.0
2025-07-07,4.5085,4.5105,4.4745,4.475,1636252.0
2025-07-08,4.474,4.476,4.453,4.459,1421553.0
2025-07-09,4.465,4.4845,4.4445,4.4695,657521.0
2025-07-10,4.4955,4.4955,4.457,4.468,1764194.0
2025-07-11,4.464,4.47,4.4495,4.455,407150.0
2025-07-14,4.448,4.4665,4.4405,4.4505,1098178.0
2025-07-15,4.449,4.4675,4.4275,4.4275,703064.0
2025-07-16,4.437,4.45,4.428,4.4495,126217.0
2025-07-17,4.3695,4.3755,4.359,4.37,250402.0
2025-07-18,4.3755,4.3935,4.37,4.3805,165565.0
2025-07-21,4.389,4.532,4.384,4.409,189431.0
2025-07-22,4.397,4.4175,4.382,4.4105,1705134.0
2025-07-23,4.4075,4.4195,4.3905,4.411,393080.0
2025-07-24,4.411,4.4235,4.3945,4.4035,297019.0
2025-07-25,4.3975,4.401,4.3865,4.3975,61297.0
2025-07-28,4.396,4.408,4.382,4.382,592983.0
2025-07-29,4.385,4.386,4.3705,4.386,125673.0
2025-07-30,4.387,4.3965,4.3645,4.368,254729.0
2025-07-31,4.374,4.382,4.36,4.3695,1076908.0
2025-08-01,4.3595,4.4075,4.344,4.3995,698803.0
2025-08-04,4.4025,4.4195,4.3915,4.407,300905.0
2025-08-05,4.409,4.43,4.401,4.4175,673837.0
2025-08-06,4.4195,4.4215,4.401,4.418,1633219.0
2025-08-07,4.4225,4.439,4.417,4.424,1991134.0
2025-08-08,4.43,4.43,4.41,4.4135,1826749.0
2025-08-11,4.4345,4.4355,4.4045,4.411,270913.0
2025-08-12,4.418,4.419,4.401,4.412,215448.0
2025-08-13,4.42,4.4355,4.412,4.434,260250.0
2025-08-14,4.443,4.443,4.414,4.415,236980.0
2025-08-15,4.427,4.429,4.4095,4.419,210599.0
2025-08-18,4.42,4.4285,4.399,4.399,2159171.0
2025-08-19,4.4175,4.4215,4.4,4.409,522392.0
2025-08-20,4.4085,4.4135,4.3915,4.409,186938.0
2025-08-21,4.4085,4.4155,4.385,4.393,506536.0
2025-08-22,4.399,4.4375,4.386,4.423,210600.0
2025-08-26,4.403,4.421,4.3955,4.415,1109772.0
2025-08-27,4.4095,4.414,4.3965,4.4055,3877617.0
2025-08-28,4.4295,4.43,4.406,4.428,1022835.0
2025-08-29,4.4295,4.43,4.417,4.4255,319639.0
2025-09-01,4.425,4.4415,4.417,4.4205,1377277.0
2025-09-02,4.42,4.435,4.392,4.4075,228135.0
2025-09-03,4.398,4.4205,4.3905,4.419,444562.0
2025-09-04,4.4295,4.436,4.415,4.422,1785497.0
2025-09-05,4.44,4.463,4.4215,4.463,220291.0
2025-09-08,4.463,4.4745,4.4335,4.4645,338155.0
2025-09-09,4.4745,4.475,4.4515,4.457,2039348.0
2025-09-10,4.4565,4.464,4.45,4.4585,288349.0
2025-09-11,4.46,4.4765,4.451,4.4725,334653.0
2025-09-12,4.4675,4.478,4.4535,4.459,394634.0
2025-09-15,4.478,4.478,4.4595,4.473,1872121.0
2025-09-16,4.496,4.498,4.474,4.4855,793809.0
2025-09-17,4.4915,4.497,4.4895,4.4905,593596.0
